separator;;;
"808134580";"MacBook Pro 15 2017 року мак бук, і7 17 500 грн.";"https://www.olx.ua//d/obyavlenie/macbook-pro-15-2017-roku-mak-buk-7-IDSGQII.html";"Киев, Соломенский - Сегодня в 18:21"
"804545854";"Ноутбук Lenovo 10 000 грн.";"https://www.olx.ua//d/obyavlenie/noutbuk-lenovo-IDSrN82.html";"Киев, Шевченковский - Сегодня в 18:20"
"";"";"https://www.olx.ua/";""
"801706971";"Игровой СВЕЖАК 2023!! Lenovo 3 + (Core 11"" го покол) + 8 DDR4+ SSD 512 13 999 грн.Договірна";"https://www.olx.ua//d/uk/obyavlenie/igrovoy-svezhak-2023-lenovo-3-core-11-go-pokol-8-ddr4-ssd-512-IDSfSBB.html";"Кривий Ріг, Долгинцевський - Сьогодні о 15:36"
"802132560";"Ноутбук Lenovo ThinkBook 15 | i5-1035G1 | SSD-256 Ram-8 | FHD IPS 13 500 грн.";"https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-thinkbook-15-i5-1035g1-ssd-256-ram-8-fhd-ips-IDShFjV.html";"Хмельницький - Сьогодні о 15:36"
"799448336";"Ноутбук Lenovo ThinkPad T470 Battery XL i5-7300u/8gb/256gb SSD/Win10 10 900 грн.";"https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-thinkpad-t470-battery-xl-i5-7300u-8gb-256gb-ssd-win10-IDS6p20.html";"Хмельницький - Сьогодні о 15:36"
"798588710";"Ноутбук HP Envy 17"" i7 7500 16GB SSD 256GB Nvidia 940mx 4GB Сенсорный 14 500 грн.";"https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-envy-17-i7-7500-16gb-ssd-256gb-nvidia-940mx-4gb-sensornyy-IDS2Np4.html";"Одеса, Київський - Сьогодні о 15:36"
"794229159";"HP EliteBook 850 G3 | 15.6"" FHD Touch | i5-6300U 3,0 GHz | 8 GB 10 999 грн.Договірна";"https://www.olx.ua//d/uk/obyavlenie/hp-elitebook-850-g3-15-6-fhd-touch-i5-6300u-3-0-ghz-8-gb-IDRKwhJ.html";"Львів, Франківський - Сьогодні о 15:36"
"794228027";"Lenovo ThinkPad X1 Carbon Gen 6 | 14"" 2K IPS | i5-8350U | 8 GB |256 Gb 15 499 грн.Договірна";"https://www.olx.ua//d/uk/obyavlenie/lenovo-thinkpad-x1-carbon-gen-6-14-2k-ips-i5-8350u-8-gb-256-gb-IDRKuZt.html";"Львів, Франківський - Сьогодні о 15:36"
"773016603";"Lenovo ThinkPad T480s | 14"" FHD Touch | i5-8350U 3.6 Ghz | 8 GB 12 899 грн.Договірна";"https://www.olx.ua//d/uk/obyavlenie/lenovo-thinkpad-t480s-14-fhd-touch-i5-8350u-3-6-ghz-8-gb-IDQjuWJ.html";"Львів, Франківський - Сьогодні о 15:36"
"808105450";"MacBook Pro 13, 2018р, 16/512, i5, 1 ЦИКЛ! 18 990 грн.";"https://www.olx.ua//d/uk/obyavlenie/macbook-pro-13-2018r-16-512-i5-1-tsikl-IDSGJ8S.html";"Львів, Сихівський - Сьогодні о 15:35"
"698219114";"Захищений сенсорний ноутбук Panasonic Toughbook CF-54. 16Gb/480 SSD/4G 16 900 грн.";"https://www.olx.ua//d/uk/obyavlenie/zahischeniy-sensorniy-noutbuk-panasonic-toughbook-cf-54-16gb-480-ssd-4g-IDLfEGC.html";"Одеса, Приморський - Сьогодні о 15:33"
"786888108";"ІГРОВИЙ DELL 7510*IPS*FullHD*Core™i5HQ+Radeon R9*16GB*SSD 512GB* 13 950 грн.";"https://www.olx.ua//d/uk/obyavlenie/groviy-dell-7510ipsfullhdcorei5hq-radeon-r916gbssd-512gb-IDRfHxG.html";"Житомир, Центр - Сьогодні о 15:33"
"800467528";"Ультрабук GPD P2 Max 17 000 грн.";"https://www.olx.ua//d/uk/obyavlenie/ultrabuk-gpd-p2-max-IDSaGaA.html";"Ужгород - Сьогодні о 15:33"
"808104721";"Ноутбук Acer swift 10 000 грн.";"https://www.olx.ua//d/uk/obyavlenie/noutbuk-acer-swift-IDSGIX7.html";"Полтава - Сьогодні о 15:32"
"782207861";"Ігровий ноутбук MSI GL62 - i5-6440HQ/GTX/IPS 11 000 грн.";"https://www.olx.ua//d/uk/obyavlenie/groviy-noutbuk-msi-gl62-i5-6440hq-gtx-ips-IDQV3ZP.html";"Житомир, Богунський - Сьогодні о 15:32"
"787264235";"Ноутбук HP Pavilion 17 Intel Core i5 8250u 4-16Gb DDR4 m.2 SSD + HDD 12 195 грн.";"https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-pavilion-17-intel-core-i5-8250u-4-16gb-ddr4-m-2-ssd-hdd-IDRhhof.html";"Одеса, Приморський - Сьогодні о 15:31"
"807333919";"Hp Pavilion 15.6 FullHD IPS i7-1065/16DDR4/240SSD/Iris plus 15 995 грн.";"https://www.olx.ua//d/uk/obyavlenie/hp-pavilion-15-6-fullhd-ips-i7-1065-16ddr4-240ssd-iris-plus-IDSDuqP.html";"Слов'янськ - Сьогодні о 15:30"
"800466696";"Acer /15,6"" IPS FHD/i5-1235U/DDR4 16GB/SSD 512GB/бат. 6ч 18 300 грн.";"https://www.olx.ua//d/uk/obyavlenie/acer-15-6-ips-fhd-i5-1235u-ddr4-16gb-ssd-512gb-bat-6ch-IDSaFXa.html";"Ужгород - Сьогодні о 15:29"
"808103905";"HP Laptop 15s-ea2053ua 15 000 грн.";"https://www.olx.ua//d/uk/obyavlenie/hp-laptop-15s-ea2053ua-IDSGIJX.html";"Ізмаїл - Сьогодні о 15:28"
"806289982";"Мощный Игровой Lenovo 15 2021г FullHD/SSD500GB 16 000 грн.";"https://www.olx.ua//d/uk/obyavlenie/moschnyy-igrovoy-lenovo-15-2021g-fullhd-ssd500gb-IDSz6R8.html";"Київ, Дарницький - Сьогодні о 15:26"
"804085057";"Игровой ноутбук Dell 15.6""fhd ips\Видео-2gb\i7-4800MQ 8ядер\8gbОЗУ 11 995 грн.";"https://www.olx.ua//d/uk/obyavlenie/igrovoy-noutbuk-dell-15-6-fhd-ips-video-2gb-i7-4800mq-8yader-8gbozu-IDSpRfP.html";"Дружківка - Сьогодні о 15:26"
"separator"
"808139745";"Сенсорний HP Envy X360 - i5 7200u/8 GB/128 SSD + 1 TB HDD/FHD IPS 13 000 грн.";"https://www.olx.ua//d/obyavlenie/sensorniy-hp-envy-x360-i5-7200u-8-gb-128-ssd-1-tb-hdd-fhd-ips-IDSGS41.html";"Киев, Шевченковский - Сегодня в 19:00"
"808139643";"Xiaomi MI notebook 15.6 i5-8250U, MX150 14 000 грн.Договорная";"https://www.olx.ua//d/obyavlenie/xiaomi-mi-notebook-15-6-i5-8250u-mx150-IDSGS2n.html";"Обухов - Сегодня в 18:59"
"808139365";"Новий ASUS ExpertBook 14"" Full HD • i3-1115G4 • 12GB DDR4 • 500GB SSD 14 900 грн.";"https://www.olx.ua//d/obyavlenie/noviy-asus-expertbook-14-full-hd-i3-1115g4-12gb-ddr4-500gb-ssd-IDSGRXT.html";"Харьков, Салтовский - Сегодня в 18:57"
"803997051";"Ноутбук ACER Swift 3 SF314-41-R3HX + бездротова мишка в подарунок 13 500 грн.Договорная";"https://www.olx.ua//d/obyavlenie/noutbuk-acer-swift-3-sf314-41-r3hx-bezdrotova-mishka-v-podarunok-IDSpumn.html";"Ивано-Франковск - Сегодня в 18:56"
"792358669";"Ноутбук Surface Laptop 3 12 800 грн.Договорная";"https://www.olx.ua//d/obyavlenie/noutbuk-surface-laptop-3-IDRCEGx.html";"Первомайск - Сегодня в 18:56"
"804843090";"Ультрабук HP EliteBook 835 g8/Ryzen 5Pro 5650U/16/SSD256/Гаран 18 950 грн.";"https://www.olx.ua//d/obyavlenie/ultrabuk-hp-elitebook-835-g8-ryzen-5pro-5650u-16-ssd256-garan-IDSt2sa.html";"Одесса, Киевский - Сегодня в 18:56"
"separator"
"775213621";"HP ProBook 450 G8/i5-1135 G7/IPS Full HD/8 Ram/512 SSD 19 400 грн.";"https://www.olx.ua//d/obyavlenie/hp-probook-450-g8-i5-1135-g7-ips-full-hd-8-ram-512-ssd-IDQsItw.html";"Дрогобыч - Сегодня в 19:04"
"802677037";"Acer Aspire intel 12 Gen 6 core,2023 windows 11 [НОВЫЙ] 15 100 грн.Договорная";"https://www.olx.ua//d/obyavlenie/acer-aspire-intel-12-gen-6-core-2023-windows-11-novyy-IDSjVXP.html";"Киев, Подольский - Сегодня в 19:01"
"808084509";"MacBook Pro 2018 A1989 i7 16GB 512SSD ICloud Lock заблокований 12 900 грн.";"https://www.olx.ua//d/obyavlenie/macbook-pro-2018-a1989-i7-16gb-512ssd-icloud-lock-zablokovaniy-IDSGDH7.html";"Дрогобыч - Сегодня в 19:00"
"";"";"https://www.olx.ua/";""
"";"";"https://www.olx.ua/";""
"separator"
"802551060";"Продам hp zbook 15u g3(core i7/amd 2gb/ips fhd) 12 000 грн.";"https://www.olx.ua//d/obyavlenie/prodam-hp-zbook-15u-g3core-i7-amd-2gb-ips-fhd-IDSjqbV.html";"Харьков, Киевский - 08 августа 2023 г."
"";"";"https://www.olx.ua/";""
"";"";"https://www.olx.ua/";""
"separator"
"808141220";"Ігровий ноутбук Acer Aspire A515-51G 12 480 грн.Договорная";"https://www.olx.ua//d/obyavlenie/groviy-noutbuk-acer-aspire-a515-51g-IDSGSrO.html";"Львов, Галицкий - Сегодня в 19:10"
"807580049";"Dell Latitude 5320 / 13.3"" / Intel Core i5 / 16gb / Grey 15 000 грн.";"https://www.olx.ua//d/obyavlenie/dell-latitude-5320-13-3-intel-core-i5-16gb-grey-IDSEvsF.html";"Ивано-Франковск - Сегодня в 19:09"
"784400788";"Гарантія! Ноутбук MacBook Pro 15 2015 i7 2.2 16/256GB HM406 макбук 12 499 грн.";"https://www.olx.ua//d/obyavlenie/garantya-noutbuk-macbook-pro-15-2015-i7-2-2-16-256gb-hm406-makbuk-IDR5gtC.html";"Львов, Галицкий - Сегодня в 19:04"
"760709778";"Ноутбук ASUS 15,6"" (X515EA-BQ1225) i3-1115G4/8GB/256/Intel UHD/Win 11P 13 999 грн.";"https://www.olx.ua//d/obyavlenie/noutbuk-asus-15-6-x515ea-bq1225-i3-1115g4-8gb-256-intel-uhd-win-11p-IDPtRmy.html";"Борислав - Сегодня в 19:04"
"separator"
"800580762";"Ноутбук lenovo thinkpad t470p сенсорний екран 18 000 грн.Договорная";"https://www.olx.ua//d/obyavlenie/noutbuk-lenovo-thinkpad-t470p-sensorniy-ekran-IDSb9CV.html";"Черновцы - Сегодня в 20:35"
"808152177";"Macbook pro 2015 10 000 грн.Договорная";"https://www.olx.ua//d/obyavlenie/macbook-pro-2015-IDSGWix.html";"Святопетровское - Сегодня в 20:34"
"799574930";"Hp EliteBook 840 g5 /ips/ i5-8250U до 3,6Гц /RAM 8gb/RAM 8 12 500 грн.";"https://www.olx.ua//d/obyavlenie/hp-elitebook-840-g5-ips-i5-8250u-do-3-6gts-ram-8gb-ram-8-IDS6WXQ.html";"Киев, Святошинский - Сегодня в 20:32"
"804641431";"Ноутбук Lenovo Legion 5 15ARH05 19 500 грн.";"https://www.olx.ua//d/obyavlenie/noutbuk-lenovo-legion-5-15arh05-IDSsbZB.html";"Запорожье, Шевченковский - Сегодня в 20:31"
"808151886";"Ноутбук 15.6 Acer V3-571G/ i3 3110M 2.4Ghz/8Gb/SSD480 HDD 1Tb/ GT640M 10 000 грн.";"https://www.olx.ua//d/obyavlenie/noutbuk-15-6-acer-v3-571g-i3-3110m-2-4ghz-8gb-ssd480-hdd-1tb-gt640m-IDSGWdQ.html";"Черновцы - Сегодня в 20:31"
"808151522";"Продам игровой ноутбук 18 000 грн.";"https://www.olx.ua//d/obyavlenie/prodam-igrovoy-noutbuk-IDSGW7Y.html";"Краматорск - Сегодня в 20:28"
"782344219";"ACER ASPIRE 3 | 15,6 FHD, Ryzen 5, AMD Radeon 18 000 грн.";"https://www.olx.ua//d/obyavlenie/acer-aspire-3-15-6-fhd-ryzen-5-amd-radeon-IDQVDt9.html";"Ивано-Франковск - Сегодня в 20:27"
"807486016";"Lenovo ThinkPad X1 YOGA G3 i7-8650U 16RAM 512SSD 2K IPS TOUCH 14” 17 900 грн.";"https://www.olx.ua//d/obyavlenie/lenovo-thinkpad-x1-yoga-g3-i7-8650u-16ram-512ssd-2k-ips-touch-14-IDSE800.html";"Киев, Дарницкий - Сегодня в 20:24"
"808150784";"Microsoft Surface pro 8 19 500 грн.";"https://www.olx.ua//d/obyavlenie/microsoft-surface-pro-8-IDSGUV4.html";"Киев, Соломенский - Сегодня в 20:22"
"778874874";"Lenovo IdeaPad 330: i5 8300h/gtx1050/256gb/8gb 19 000 грн.Договорная";"https://www.olx.ua//d/obyavlenie/lenovo-ideapad-330-i5-8300h-gtx1050-256gb-8gb-IDQI4WY.html";"Киев, Подольский - Сегодня в 20:22"
"804286097";"Продам ноутбук HP 250 G8 18 000 грн.";"https://www.olx.ua//d/obyavlenie/prodam-noutbuk-hp-250-g8-IDSqHyp.html";"Ровно - Сегодня в 20:22"
"808130019";"MacBook Pro 13"" 2020 11 000 грн.";"https://www.olx.ua//d/obyavlenie/macbook-pro-13-2020-IDSGPx9.html";"Львов, Франковский - Сегодня в 20:21"
"808150627";"Macbook Pro 15"" 2013 (2.7GHz, 16GB, 512GB SSD) 14 000 грн.Договорная";"https://www.olx.ua//d/obyavlenie/macbook-pro-15-2013-2-7ghz-16gb-512gb-ssd-IDSGUTx.html";"Киев, Голосеевский - Сегодня в 20:21"
"807375447";"17.3"" Экран!! ИГРОВОЙ Lenovo Y70 + (Intel Core i7) + Видео GTX (4 ГБ) 14 999 грн.Договорная";"https://www.olx.ua//d/obyavlenie/17-3-ekran-igrovoy-lenovo-y70-intel-core-i7-video-gtx-4-gb-IDSDFeD.html";"Львов, Галицкий - Сегодня в 20:20"
"808150173";"Ноутбук качественный немецкий экран 15.6/проц i7/две видеокарты/опер.1 12 000 грн.Договорная";"https://www.olx.ua//d/obyavlenie/noutbuk-kachestvennyy-nemetskiy-ekran-15-6-prots-i7-dve-videokarty-oper-1-IDSGUMd.html";"Мерефа - Сегодня в 20:18"
"808150019";"Продаю ноутбук Aser, i5, 8Gb,с гарантією 18 000 грн.Договорная";"https://www.olx.ua//d/obyavlenie/prodayu-noutbuk-aser-i5-8gb-s-garantyu-IDSGUJJ.html";"Чернигов - Сегодня в 20:17"
"790526303";"Ноутбук Dell Latitude 7390 13,3' FHD i7-8650u ddr4 8gb m2sata 256gb 10 500 грн.";"https://www.olx.ua//d/obyavlenie/noutbuk-dell-latitude-7390-13-3-fhd-i7-8650u-ddr4-8gb-m2sata-256gb-IDRuY0f.html";"Одесса, Приморский - Сегодня в 20:14"
